date,reservoir_id,storage_m3,stage_m,quality_status,source,synthetic_demo
2017-11-25,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2017-11-26,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2017-11-27,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2017-11-28,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2017-11-29,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2017-11-30,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2017-12-01,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2017-12-02,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2017-12-03,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2017-12-04,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2017-12-05,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2017-12-06,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2017-12-07,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2017-12-08,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2017-12-09,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2017-12-10,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2017-12-11,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2017-12-12,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2017-12-13,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2017-12-14,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2017-12-15,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2017-12-16,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2017-12-17,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2017-12-18,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2017-12-19,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2017-12-20,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2017-12-21,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2017-12-22,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2017-12-23,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2017-12-24,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2017-12-25,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2017-12-26,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2017-12-27,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2017-12-28,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2017-12-29,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2017-12-30,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2017-12-31,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2018-01-01,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2018-01-02,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2018-01-03,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2018-01-04,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2018-01-05,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2018-01-06,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2018-01-07,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2018-01-08,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2018-01-09,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2018-01-10,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2018-01-11,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2018-01-12,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2018-01-13,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2018-01-14,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2018-01-15,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2018-01-16,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2018-01-17,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2018-01-18,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2018-01-19,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2018-01-20,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2018-01-21,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2018-01-22,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2018-01-23,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2018-01-24,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2018-01-25,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2018-01-26,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2018-01-27,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2018-01-28,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2018-01-29,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2018-01-30,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2018-01-31,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2018-02-01,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2018-02-02,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2018-02-03,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2018-02-04,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2018-02-05,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2018-02-06,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2018-02-07,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2018-02-08,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2018-02-09,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2018-02-10,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2018-02-11,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2018-02-12,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2018-02-13,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2018-02-14,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2018-02-15,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2018-02-16,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2018-02-17,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2018-02-18,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2018-02-19,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2018-02-20,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2018-02-21,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2018-02-22,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2018-02-23,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2018-02-24,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2018-02-25,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2018-02-26,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2018-02-27,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2018-02-28,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2018-03-01,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2018-03-02,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2018-03-03,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2018-03-04,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2018-03-05,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2018-03-06,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2018-03-07,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2018-03-08,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2018-03-09,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2018-03-10,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2018-03-11,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2018-03-12,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2018-03-13,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2018-03-14,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2018-03-15,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2018-03-16,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2018-03-17,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2018-03-18,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2018-03-19,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2018-03-20,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2018-03-21,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2018-03-22,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2018-03-23,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2018-03-24,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2018-03-25,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2018-03-26,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2018-03-27,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2018-03-28,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2018-03-29,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2018-03-30,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2018-03-31,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2018-04-01,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2018-04-02,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2018-04-03,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2018-04-04,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2018-04-05,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2018-04-06,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2018-04-07,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2018-04-08,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2018-04-09,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2018-04-10,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2018-04-11,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2018-04-12,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2018-04-13,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2018-04-14,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2018-04-15,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2018-04-16,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2018-04-17,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2018-04-18,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2018-04-19,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2018-04-20,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2018-04-21,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2018-04-22,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2018-04-23,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2018-04-24,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2018-04-25,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2018-04-26,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2018-04-27,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2018-04-28,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2018-04-29,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2018-04-30,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2018-05-01,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2018-05-02,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2018-05-03,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2018-05-04,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2018-05-05,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2018-05-06,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2018-05-07,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2018-05-08,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2018-05-09,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2018-05-10,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2018-05-11,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2018-05-12,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2018-05-13,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2018-05-14,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2018-05-15,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2018-05-16,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2018-05-17,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2018-05-18,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2018-05-19,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2018-05-20,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2018-05-21,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2018-05-22,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2018-05-23,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2018-05-24,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2018-05-25,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2018-05-26,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2018-05-27,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2018-05-28,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2018-05-29,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2018-05-30,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2018-05-31,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2018-06-01,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2018-06-02,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2018-06-03,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2018-06-04,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2018-06-05,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2018-06-06,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2018-06-07,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2018-06-08,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2018-06-09,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2018-06-10,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2018-06-11,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2018-06-12,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2018-06-13,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2018-06-14,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2018-06-15,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2018-06-16,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2018-06-17,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2018-06-18,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2018-06-19,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2018-06-20,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2018-06-21,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2018-06-22,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2018-06-23,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2018-06-24,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2018-06-25,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2018-06-26,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2018-06-27,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2018-06-28,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2018-06-29,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2018-06-30,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2018-07-01,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2018-07-02,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2018-07-03,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2018-07-04,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2018-07-05,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2018-07-06,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2018-07-07,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2018-07-08,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2018-07-09,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2018-07-10,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2018-07-11,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2018-07-12,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2018-07-13,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2018-07-14,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2018-07-15,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2018-07-16,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2018-07-17,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2018-07-18,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2018-07-19,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2018-07-20,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2018-07-21,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2018-07-22,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2018-07-23,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2018-07-24,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2018-07-25,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2018-07-26,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2018-07-27,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2018-07-28,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2018-07-29,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2018-07-30,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2018-07-31,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2018-08-01,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2018-08-02,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2018-08-03,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2018-08-04,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2018-08-05,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2018-08-06,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2018-08-07,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2018-08-08,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2018-08-09,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2018-08-10,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2018-08-11,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2018-08-12,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2018-08-13,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2018-08-14,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2018-08-15,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2018-08-16,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2018-08-17,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2018-08-18,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2018-08-19,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2018-08-20,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2018-08-21,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2018-08-22,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2018-08-23,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2018-08-24,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2018-08-25,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2018-08-26,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2018-08-27,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2018-08-28,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2018-08-29,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2018-08-30,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2018-08-31,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2018-09-01,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2018-09-02,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2018-09-03,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2018-09-04,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2018-09-05,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2018-09-06,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2018-09-07,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2018-09-08,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2018-09-09,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2018-09-10,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2018-09-11,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2018-09-12,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2018-09-13,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2018-09-14,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2018-09-15,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2018-09-16,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2018-09-17,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2018-09-18,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2018-09-19,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2018-09-20,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2018-09-21,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2018-09-22,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2018-09-23,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2018-09-24,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2018-09-25,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2018-09-26,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2018-09-27,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2018-09-28,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2018-09-29,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2018-09-30,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2018-10-01,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2018-10-02,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2018-10-03,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2018-10-04,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2018-10-05,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2018-10-06,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2018-10-07,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2018-10-08,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2018-10-09,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2018-10-10,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2018-10-11,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2018-10-12,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2018-10-13,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2018-10-14,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2018-10-15,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2018-10-16,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2018-10-17,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2018-10-18,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2018-10-19,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2018-10-20,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2018-10-21,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2018-10-22,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2018-10-23,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2018-10-24,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2018-10-25,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2018-10-26,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2018-10-27,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2018-10-28,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2018-10-29,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2018-10-30,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2018-10-31,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2018-11-01,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2018-11-02,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2018-11-03,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2018-11-04,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2018-11-05,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2018-11-06,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2018-11-07,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
2018-11-08,R1,4000000.0,94.0,synthetic_demo,synthetic reservoir response,True
