date,subbasin_id,groundwater_storage_mm,quality_status,source,synthetic_demo
2016-11-15,SB1,56.9147,synthetic_demo,synthetic conceptual storage,True
2016-11-16,SB1,56.9147,synthetic_demo,synthetic conceptual storage,True
2016-11-17,SB1,56.9147,synthetic_demo,synthetic conceptual storage,True
2016-11-18,SB1,56.8738,synthetic_demo,synthetic conceptual storage,True
2016-11-19,SB1,56.7798,synthetic_demo,synthetic conceptual storage,True
2016-11-20,SB1,56.7144,synthetic_demo,synthetic conceptual storage,True
2016-11-21,SB1,56.6233,synthetic_demo,synthetic conceptual storage,True
2016-11-22,SB1,56.6233,synthetic_demo,synthetic conceptual storage,True
2016-11-23,SB1,56.6233,synthetic_demo,synthetic conceptual storage,True
2016-11-24,SB1,56.6233,synthetic_demo,synthetic conceptual storage,True
2016-11-25,SB1,56.6619,synthetic_demo,synthetic conceptual storage,True
2016-11-26,SB1,56.6619,synthetic_demo,synthetic conceptual storage,True
2016-11-27,SB1,56.6619,synthetic_demo,synthetic conceptual storage,True
2016-11-28,SB1,56.6619,synthetic_demo,synthetic conceptual storage,True
2016-11-29,SB1,56.6963,synthetic_demo,synthetic conceptual storage,True
2016-11-30,SB1,56.6456,synthetic_demo,synthetic conceptual storage,True
2016-12-01,SB1,56.6322,synthetic_demo,synthetic conceptual storage,True
2016-12-02,SB1,56.6322,synthetic_demo,synthetic conceptual storage,True
2016-12-03,SB1,56.8676,synthetic_demo,synthetic conceptual storage,True
2016-12-04,SB1,56.9634,synthetic_demo,synthetic conceptual storage,True
2016-12-05,SB1,56.9634,synthetic_demo,synthetic conceptual storage,True
2016-12-06,SB1,56.9634,synthetic_demo,synthetic conceptual storage,True
2016-12-07,SB1,56.8698,synthetic_demo,synthetic conceptual storage,True
2016-12-08,SB1,56.8376,synthetic_demo,synthetic conceptual storage,True
2016-12-09,SB1,56.8192,synthetic_demo,synthetic conceptual storage,True
2016-12-10,SB1,56.8192,synthetic_demo,synthetic conceptual storage,True
2016-12-11,SB1,56.8192,synthetic_demo,synthetic conceptual storage,True
2016-12-12,SB1,56.8192,synthetic_demo,synthetic conceptual storage,True
2016-12-13,SB1,56.8192,synthetic_demo,synthetic conceptual storage,True
2016-12-14,SB1,56.8192,synthetic_demo,synthetic conceptual storage,True
2016-12-15,SB1,56.8192,synthetic_demo,synthetic conceptual storage,True
2016-12-16,SB1,56.7889,synthetic_demo,synthetic conceptual storage,True
2016-12-17,SB1,56.7305,synthetic_demo,synthetic conceptual storage,True
2016-12-18,SB1,56.7305,synthetic_demo,synthetic conceptual storage,True
2016-12-19,SB1,56.7305,synthetic_demo,synthetic conceptual storage,True
2016-12-20,SB1,56.6187,synthetic_demo,synthetic conceptual storage,True
2016-12-21,SB1,56.6187,synthetic_demo,synthetic conceptual storage,True
2016-12-22,SB1,56.6187,synthetic_demo,synthetic conceptual storage,True
2016-12-23,SB1,56.6187,synthetic_demo,synthetic conceptual storage,True
2016-12-24,SB1,56.6187,synthetic_demo,synthetic conceptual storage,True
2016-12-25,SB1,56.6187,synthetic_demo,synthetic conceptual storage,True
2016-12-26,SB1,56.6187,synthetic_demo,synthetic conceptual storage,True
2016-12-27,SB1,56.6187,synthetic_demo,synthetic conceptual storage,True
2016-12-28,SB1,56.6187,synthetic_demo,synthetic conceptual storage,True
2016-12-29,SB1,56.5701,synthetic_demo,synthetic conceptual storage,True
2016-12-30,SB1,56.5701,synthetic_demo,synthetic conceptual storage,True
2016-12-31,SB1,56.5701,synthetic_demo,synthetic conceptual storage,True
2017-01-01,SB1,56.6129,synthetic_demo,synthetic conceptual storage,True
2017-01-02,SB1,56.6129,synthetic_demo,synthetic conceptual storage,True
2017-01-03,SB1,56.6129,synthetic_demo,synthetic conceptual storage,True
2017-01-04,SB1,56.6129,synthetic_demo,synthetic conceptual storage,True
2017-01-05,SB1,56.5796,synthetic_demo,synthetic conceptual storage,True
2017-01-06,SB1,56.5796,synthetic_demo,synthetic conceptual storage,True
2017-01-07,SB1,56.5796,synthetic_demo,synthetic conceptual storage,True
2017-01-08,SB1,56.5796,synthetic_demo,synthetic conceptual storage,True
2017-01-09,SB1,56.5796,synthetic_demo,synthetic conceptual storage,True
2017-01-10,SB1,56.5796,synthetic_demo,synthetic conceptual storage,True
2017-01-11,SB1,56.5796,synthetic_demo,synthetic conceptual storage,True
2017-01-12,SB1,56.5796,synthetic_demo,synthetic conceptual storage,True
2017-01-13,SB1,56.6728,synthetic_demo,synthetic conceptual storage,True
2017-01-14,SB1,56.6728,synthetic_demo,synthetic conceptual storage,True
2017-01-15,SB1,56.6728,synthetic_demo,synthetic conceptual storage,True
2017-01-16,SB1,56.6728,synthetic_demo,synthetic conceptual storage,True
2017-01-17,SB1,56.6728,synthetic_demo,synthetic conceptual storage,True
2017-01-18,SB1,56.6728,synthetic_demo,synthetic conceptual storage,True
2017-01-19,SB1,56.6728,synthetic_demo,synthetic conceptual storage,True
2017-01-20,SB1,57.2016,synthetic_demo,synthetic conceptual storage,True
2017-01-21,SB1,57.2016,synthetic_demo,synthetic conceptual storage,True
2017-01-22,SB1,57.2016,synthetic_demo,synthetic conceptual storage,True
2017-01-23,SB1,57.2016,synthetic_demo,synthetic conceptual storage,True
2017-01-24,SB1,57.0315,synthetic_demo,synthetic conceptual storage,True
2017-01-25,SB1,57.0315,synthetic_demo,synthetic conceptual storage,True
2017-01-26,SB1,57.0315,synthetic_demo,synthetic conceptual storage,True
2017-01-27,SB1,57.0315,synthetic_demo,synthetic conceptual storage,True
2017-01-28,SB1,57.0315,synthetic_demo,synthetic conceptual storage,True
2017-01-29,SB1,57.0315,synthetic_demo,synthetic conceptual storage,True
2017-01-30,SB1,57.308,synthetic_demo,synthetic conceptual storage,True
2017-01-31,SB1,57.308,synthetic_demo,synthetic conceptual storage,True
2017-02-01,SB1,57.308,synthetic_demo,synthetic conceptual storage,True
2017-02-02,SB1,57.308,synthetic_demo,synthetic conceptual storage,True
2017-02-03,SB1,57.308,synthetic_demo,synthetic conceptual storage,True
2017-02-04,SB1,57.308,synthetic_demo,synthetic conceptual storage,True
2017-02-05,SB1,57.308,synthetic_demo,synthetic conceptual storage,True
2017-02-06,SB1,57.308,synthetic_demo,synthetic conceptual storage,True
2017-02-07,SB1,57.308,synthetic_demo,synthetic conceptual storage,True
2017-02-08,SB1,57.308,synthetic_demo,synthetic conceptual storage,True
2017-02-09,SB1,57.308,synthetic_demo,synthetic conceptual storage,True
2017-02-10,SB1,57.308,synthetic_demo,synthetic conceptual storage,True
2017-02-11,SB1,57.308,synthetic_demo,synthetic conceptual storage,True
2017-02-12,SB1,57.308,synthetic_demo,synthetic conceptual storage,True
2017-02-13,SB1,57.308,synthetic_demo,synthetic conceptual storage,True
2017-02-14,SB1,57.308,synthetic_demo,synthetic conceptual storage,True
2017-02-15,SB1,57.308,synthetic_demo,synthetic conceptual storage,True
2017-02-16,SB1,57.3109,synthetic_demo,synthetic conceptual storage,True
2017-02-17,SB1,57.3109,synthetic_demo,synthetic conceptual storage,True
2017-02-18,SB1,57.3109,synthetic_demo,synthetic conceptual storage,True
2017-02-19,SB1,57.3109,synthetic_demo,synthetic conceptual storage,True
2017-02-20,SB1,57.3109,synthetic_demo,synthetic conceptual storage,True
2017-02-21,SB1,57.3109,synthetic_demo,synthetic conceptual storage,True
2017-02-22,SB1,57.3109,synthetic_demo,synthetic conceptual storage,True
2017-02-23,SB1,57.3109,synthetic_demo,synthetic conceptual storage,True
2017-02-24,SB1,57.2005,synthetic_demo,synthetic conceptual storage,True
2017-02-25,SB1,57.2005,synthetic_demo,synthetic conceptual storage,True
2017-02-26,SB1,57.2005,synthetic_demo,synthetic conceptual storage,True
2017-02-27,SB1,57.2005,synthetic_demo,synthetic conceptual storage,True
2017-02-28,SB1,57.2005,synthetic_demo,synthetic conceptual storage,True
2017-03-01,SB1,57.5394,synthetic_demo,synthetic conceptual storage,True
2017-03-02,SB1,57.5394,synthetic_demo,synthetic conceptual storage,True
2017-03-03,SB1,57.5394,synthetic_demo,synthetic conceptual storage,True
2017-03-04,SB1,57.8244,synthetic_demo,synthetic conceptual storage,True
2017-03-05,SB1,57.8244,synthetic_demo,synthetic conceptual storage,True
2017-03-06,SB1,57.9492,synthetic_demo,synthetic conceptual storage,True
2017-03-07,SB1,57.9492,synthetic_demo,synthetic conceptual storage,True
2017-03-08,SB1,57.9492,synthetic_demo,synthetic conceptual storage,True
2017-03-09,SB1,57.9492,synthetic_demo,synthetic conceptual storage,True
2017-03-10,SB1,57.9492,synthetic_demo,synthetic conceptual storage,True
2017-03-11,SB1,57.9492,synthetic_demo,synthetic conceptual storage,True
2017-03-12,SB1,57.9492,synthetic_demo,synthetic conceptual storage,True
2017-03-13,SB1,57.9492,synthetic_demo,synthetic conceptual storage,True
2017-03-14,SB1,58.1401,synthetic_demo,synthetic conceptual storage,True
2017-03-15,SB1,59.071,synthetic_demo,synthetic conceptual storage,True
2017-03-16,SB1,59.071,synthetic_demo,synthetic conceptual storage,True
2017-03-17,SB1,59.071,synthetic_demo,synthetic conceptual storage,True
2017-03-18,SB1,59.071,synthetic_demo,synthetic conceptual storage,True
2017-03-19,SB1,59.071,synthetic_demo,synthetic conceptual storage,True
2017-03-20,SB1,59.071,synthetic_demo,synthetic conceptual storage,True
2017-03-21,SB1,59.071,synthetic_demo,synthetic conceptual storage,True
2017-03-22,SB1,59.071,synthetic_demo,synthetic conceptual storage,True
2017-03-23,SB1,59.071,synthetic_demo,synthetic conceptual storage,True
2017-03-24,SB1,58.8534,synthetic_demo,synthetic conceptual storage,True
2017-03-25,SB1,58.8534,synthetic_demo,synthetic conceptual storage,True
2017-03-26,SB1,58.8534,synthetic_demo,synthetic conceptual storage,True
2017-03-27,SB1,58.6708,synthetic_demo,synthetic conceptual storage,True
2017-03-28,SB1,58.6708,synthetic_demo,synthetic conceptual storage,True
2017-03-29,SB1,58.6708,synthetic_demo,synthetic conceptual storage,True
2017-03-30,SB1,58.6708,synthetic_demo,synthetic conceptual storage,True
2017-03-31,SB1,58.6708,synthetic_demo,synthetic conceptual storage,True
2017-04-01,SB1,58.6708,synthetic_demo,synthetic conceptual storage,True
2017-04-02,SB1,58.5343,synthetic_demo,synthetic conceptual storage,True
2017-04-03,SB1,58.5343,synthetic_demo,synthetic conceptual storage,True
2017-04-04,SB1,58.5343,synthetic_demo,synthetic conceptual storage,True
2017-04-05,SB1,58.5343,synthetic_demo,synthetic conceptual storage,True
2017-04-06,SB1,58.5343,synthetic_demo,synthetic conceptual storage,True
2017-04-07,SB1,58.5343,synthetic_demo,synthetic conceptual storage,True
2017-04-08,SB1,58.3829,synthetic_demo,synthetic conceptual storage,True
2017-04-09,SB1,58.3829,synthetic_demo,synthetic conceptual storage,True
2017-04-10,SB1,58.3829,synthetic_demo,synthetic conceptual storage,True
2017-04-11,SB1,58.3829,synthetic_demo,synthetic conceptual storage,True
2017-04-12,SB1,58.3829,synthetic_demo,synthetic conceptual storage,True
2017-04-13,SB1,58.3829,synthetic_demo,synthetic conceptual storage,True
2017-04-14,SB1,58.3193,synthetic_demo,synthetic conceptual storage,True
2017-04-15,SB1,58.3193,synthetic_demo,synthetic conceptual storage,True
2017-04-16,SB1,58.3193,synthetic_demo,synthetic conceptual storage,True
2017-04-17,SB1,58.3193,synthetic_demo,synthetic conceptual storage,True
2017-04-18,SB1,58.4199,synthetic_demo,synthetic conceptual storage,True
2017-04-19,SB1,58.4199,synthetic_demo,synthetic conceptual storage,True
2017-04-20,SB1,58.4199,synthetic_demo,synthetic conceptual storage,True
2017-04-21,SB1,58.4199,synthetic_demo,synthetic conceptual storage,True
2017-04-22,SB1,58.4199,synthetic_demo,synthetic conceptual storage,True
2017-04-23,SB1,58.5631,synthetic_demo,synthetic conceptual storage,True
2017-04-24,SB1,58.5631,synthetic_demo,synthetic conceptual storage,True
2017-04-25,SB1,58.5631,synthetic_demo,synthetic conceptual storage,True
2017-04-26,SB1,58.5671,synthetic_demo,synthetic conceptual storage,True
2017-04-27,SB1,58.5671,synthetic_demo,synthetic conceptual storage,True
2017-04-28,SB1,58.5671,synthetic_demo,synthetic conceptual storage,True
2017-04-29,SB1,58.5671,synthetic_demo,synthetic conceptual storage,True
2017-04-30,SB1,58.5671,synthetic_demo,synthetic conceptual storage,True
2017-05-01,SB1,58.8309,synthetic_demo,synthetic conceptual storage,True
2017-05-02,SB1,58.7941,synthetic_demo,synthetic conceptual storage,True
2017-05-03,SB1,58.7941,synthetic_demo,synthetic conceptual storage,True
2017-05-04,SB1,58.7941,synthetic_demo,synthetic conceptual storage,True
2017-05-05,SB1,58.4626,synthetic_demo,synthetic conceptual storage,True
2017-05-06,SB1,58.4626,synthetic_demo,synthetic conceptual storage,True
2017-05-07,SB1,58.4626,synthetic_demo,synthetic conceptual storage,True
2017-05-08,SB1,58.4626,synthetic_demo,synthetic conceptual storage,True
2017-05-09,SB1,58.4626,synthetic_demo,synthetic conceptual storage,True
2017-05-10,SB1,58.2333,synthetic_demo,synthetic conceptual storage,True
2017-05-11,SB1,58.2333,synthetic_demo,synthetic conceptual storage,True
2017-05-12,SB1,58.2333,synthetic_demo,synthetic conceptual storage,True
2017-05-13,SB1,58.2333,synthetic_demo,synthetic conceptual storage,True
2017-05-14,SB1,58.1657,synthetic_demo,synthetic conceptual storage,True
2017-05-15,SB1,58.1657,synthetic_demo,synthetic conceptual storage,True
2017-05-16,SB1,58.1657,synthetic_demo,synthetic conceptual storage,True
2017-05-17,SB1,58.1657,synthetic_demo,synthetic conceptual storage,True
2017-05-18,SB1,58.1657,synthetic_demo,synthetic conceptual storage,True
2017-05-19,SB1,58.1657,synthetic_demo,synthetic conceptual storage,True
2017-05-20,SB1,58.1657,synthetic_demo,synthetic conceptual storage,True
2017-05-21,SB1,58.1657,synthetic_demo,synthetic conceptual storage,True
2017-05-22,SB1,58.3604,synthetic_demo,synthetic conceptual storage,True
2017-05-23,SB1,58.3604,synthetic_demo,synthetic conceptual storage,True
2017-05-24,SB1,58.3604,synthetic_demo,synthetic conceptual storage,True
2017-05-25,SB1,58.3604,synthetic_demo,synthetic conceptual storage,True
2017-05-26,SB1,58.3604,synthetic_demo,synthetic conceptual storage,True
2017-05-27,SB1,58.3604,synthetic_demo,synthetic conceptual storage,True
2017-05-28,SB1,58.4536,synthetic_demo,synthetic conceptual storage,True
2017-05-29,SB1,58.6505,synthetic_demo,synthetic conceptual storage,True
2017-05-30,SB1,58.6505,synthetic_demo,synthetic conceptual storage,True
2017-05-31,SB1,59.0371,synthetic_demo,synthetic conceptual storage,True
2017-06-01,SB1,59.0371,synthetic_demo,synthetic conceptual storage,True
2017-06-02,SB1,59.0371,synthetic_demo,synthetic conceptual storage,True
2017-06-03,SB1,58.9761,synthetic_demo,synthetic conceptual storage,True
2017-06-04,SB1,58.9329,synthetic_demo,synthetic conceptual storage,True
2017-06-05,SB1,58.9329,synthetic_demo,synthetic conceptual storage,True
2017-06-06,SB1,58.9329,synthetic_demo,synthetic conceptual storage,True
2017-06-07,SB1,58.9329,synthetic_demo,synthetic conceptual storage,True
2017-06-08,SB1,59.4885,synthetic_demo,synthetic conceptual storage,True
2017-06-09,SB1,59.4885,synthetic_demo,synthetic conceptual storage,True
2017-06-10,SB1,59.4885,synthetic_demo,synthetic conceptual storage,True
2017-06-11,SB1,59.4885,synthetic_demo,synthetic conceptual storage,True
2017-06-12,SB1,59.4885,synthetic_demo,synthetic conceptual storage,True
2017-06-13,SB1,59.4885,synthetic_demo,synthetic conceptual storage,True
2017-06-14,SB1,59.8876,synthetic_demo,synthetic conceptual storage,True
2017-06-15,SB1,59.8876,synthetic_demo,synthetic conceptual storage,True
2017-06-16,SB1,59.8876,synthetic_demo,synthetic conceptual storage,True
2017-06-17,SB1,59.8876,synthetic_demo,synthetic conceptual storage,True
2017-06-18,SB1,59.8876,synthetic_demo,synthetic conceptual storage,True
2017-06-19,SB1,59.8642,synthetic_demo,synthetic conceptual storage,True
2017-06-20,SB1,59.8642,synthetic_demo,synthetic conceptual storage,True
2017-06-21,SB1,60.4133,synthetic_demo,synthetic conceptual storage,True
2017-06-22,SB1,60.4133,synthetic_demo,synthetic conceptual storage,True
2017-06-23,SB1,60.2031,synthetic_demo,synthetic conceptual storage,True
2017-06-24,SB1,60.2031,synthetic_demo,synthetic conceptual storage,True
2017-06-25,SB1,59.8339,synthetic_demo,synthetic conceptual storage,True
2017-06-26,SB1,59.8339,synthetic_demo,synthetic conceptual storage,True
2017-06-27,SB1,59.9293,synthetic_demo,synthetic conceptual storage,True
2017-06-28,SB1,59.9293,synthetic_demo,synthetic conceptual storage,True
2017-06-29,SB1,59.9293,synthetic_demo,synthetic conceptual storage,True
2017-06-30,SB1,59.9293,synthetic_demo,synthetic conceptual storage,True
2017-07-01,SB1,59.9293,synthetic_demo,synthetic conceptual storage,True
2017-07-02,SB1,59.9293,synthetic_demo,synthetic conceptual storage,True
2017-07-03,SB1,60.5372,synthetic_demo,synthetic conceptual storage,True
2017-07-04,SB1,60.1762,synthetic_demo,synthetic conceptual storage,True
2017-07-05,SB1,60.1762,synthetic_demo,synthetic conceptual storage,True
2017-07-06,SB1,60.1762,synthetic_demo,synthetic conceptual storage,True
2017-07-07,SB1,60.3221,synthetic_demo,synthetic conceptual storage,True
2017-07-08,SB1,60.5805,synthetic_demo,synthetic conceptual storage,True
2017-07-09,SB1,60.5805,synthetic_demo,synthetic conceptual storage,True
2017-07-10,SB1,60.5276,synthetic_demo,synthetic conceptual storage,True
2017-07-11,SB1,60.5276,synthetic_demo,synthetic conceptual storage,True
2017-07-12,SB1,60.5276,synthetic_demo,synthetic conceptual storage,True
2017-07-13,SB1,60.5276,synthetic_demo,synthetic conceptual storage,True
2017-07-14,SB1,60.8493,synthetic_demo,synthetic conceptual storage,True
2017-07-15,SB1,61.1455,synthetic_demo,synthetic conceptual storage,True
2017-07-16,SB1,61.1455,synthetic_demo,synthetic conceptual storage,True
2017-07-17,SB1,61.1455,synthetic_demo,synthetic conceptual storage,True
2017-07-18,SB1,61.2896,synthetic_demo,synthetic conceptual storage,True
2017-07-19,SB1,61.6091,synthetic_demo,synthetic conceptual storage,True
2017-07-20,SB1,61.3933,synthetic_demo,synthetic conceptual storage,True
2017-07-21,SB1,61.4378,synthetic_demo,synthetic conceptual storage,True
2017-07-22,SB1,61.6197,synthetic_demo,synthetic conceptual storage,True
2017-07-23,SB1,61.6197,synthetic_demo,synthetic conceptual storage,True
2017-07-24,SB1,61.5979,synthetic_demo,synthetic conceptual storage,True
2017-07-25,SB1,61.48,synthetic_demo,synthetic conceptual storage,True
2017-07-26,SB1,61.8135,synthetic_demo,synthetic conceptual storage,True
2017-07-27,SB1,61.8135,synthetic_demo,synthetic conceptual storage,True
2017-07-28,SB1,61.8135,synthetic_demo,synthetic conceptual storage,True
2017-07-29,SB1,61.7384,synthetic_demo,synthetic conceptual storage,True
2017-07-30,SB1,61.6974,synthetic_demo,synthetic conceptual storage,True
2017-07-31,SB1,61.5179,synthetic_demo,synthetic conceptual storage,True
2017-08-01,SB1,62.5532,synthetic_demo,synthetic conceptual storage,True
2017-08-02,SB1,62.3941,synthetic_demo,synthetic conceptual storage,True
2017-08-03,SB1,62.9971,synthetic_demo,synthetic conceptual storage,True
2017-08-04,SB1,62.9971,synthetic_demo,synthetic conceptual storage,True
2017-08-05,SB1,63.1019,synthetic_demo,synthetic conceptual storage,True
2017-08-06,SB1,63.214,synthetic_demo,synthetic conceptual storage,True
2017-08-07,SB1,63.214,synthetic_demo,synthetic conceptual storage,True
2017-08-08,SB1,63.2231,synthetic_demo,synthetic conceptual storage,True
2017-08-09,SB1,63.2172,synthetic_demo,synthetic conceptual storage,True
2017-08-10,SB1,63.2172,synthetic_demo,synthetic conceptual storage,True
2017-08-11,SB1,63.2172,synthetic_demo,synthetic conceptual storage,True
2017-08-12,SB1,63.8553,synthetic_demo,synthetic conceptual storage,True
2017-08-13,SB1,63.6676,synthetic_demo,synthetic conceptual storage,True
2017-08-14,SB1,63.6676,synthetic_demo,synthetic conceptual storage,True
2017-08-15,SB1,63.6676,synthetic_demo,synthetic conceptual storage,True
2017-08-16,SB1,63.7595,synthetic_demo,synthetic conceptual storage,True
2017-08-17,SB1,64.0086,synthetic_demo,synthetic conceptual storage,True
2017-08-18,SB1,64.1369,synthetic_demo,synthetic conceptual storage,True
2017-08-19,SB1,63.8381,synthetic_demo,synthetic conceptual storage,True
2017-08-20,SB1,63.8381,synthetic_demo,synthetic conceptual storage,True
2017-08-21,SB1,63.7612,synthetic_demo,synthetic conceptual storage,True
2017-08-22,SB1,63.7612,synthetic_demo,synthetic conceptual storage,True
2017-08-23,SB1,63.7382,synthetic_demo,synthetic conceptual storage,True
2017-08-24,SB1,63.8382,synthetic_demo,synthetic conceptual storage,True
2017-08-25,SB1,63.8382,synthetic_demo,synthetic conceptual storage,True
2017-08-26,SB1,63.6584,synthetic_demo,synthetic conceptual storage,True
2017-08-27,SB1,63.6584,synthetic_demo,synthetic conceptual storage,True
2017-08-28,SB1,63.6584,synthetic_demo,synthetic conceptual storage,True
2017-08-29,SB1,63.6584,synthetic_demo,synthetic conceptual storage,True
2017-08-30,SB1,63.6584,synthetic_demo,synthetic conceptual storage,True
2017-08-31,SB1,63.9691,synthetic_demo,synthetic conceptual storage,True
2017-09-01,SB1,64.0608,synthetic_demo,synthetic conceptual storage,True
2017-09-02,SB1,63.9881,synthetic_demo,synthetic conceptual storage,True
2017-09-03,SB1,63.8903,synthetic_demo,synthetic conceptual storage,True
2017-09-04,SB1,63.8903,synthetic_demo,synthetic conceptual storage,True
2017-09-05,SB1,63.8903,synthetic_demo,synthetic conceptual storage,True
2017-09-06,SB1,63.8903,synthetic_demo,synthetic conceptual storage,True
2017-09-07,SB1,63.8903,synthetic_demo,synthetic conceptual storage,True
2017-09-08,SB1,63.8903,synthetic_demo,synthetic conceptual storage,True
2017-09-09,SB1,63.8047,synthetic_demo,synthetic conceptual storage,True
2017-09-10,SB1,63.8047,synthetic_demo,synthetic conceptual storage,True
2017-09-11,SB1,63.8047,synthetic_demo,synthetic conceptual storage,True
2017-09-12,SB1,63.8047,synthetic_demo,synthetic conceptual storage,True
2017-09-13,SB1,63.6091,synthetic_demo,synthetic conceptual storage,True
2017-09-14,SB1,63.6091,synthetic_demo,synthetic conceptual storage,True
2017-09-15,SB1,63.5666,synthetic_demo,synthetic conceptual storage,True
2017-09-16,SB1,63.5666,synthetic_demo,synthetic conceptual storage,True
2017-09-17,SB1,63.5666,synthetic_demo,synthetic conceptual storage,True
2017-09-18,SB1,63.5666,synthetic_demo,synthetic conceptual storage,True
2017-09-19,SB1,63.7952,synthetic_demo,synthetic conceptual storage,True
2017-09-20,SB1,63.9834,synthetic_demo,synthetic conceptual storage,True
2017-09-21,SB1,64.5206,synthetic_demo,synthetic conceptual storage,True
2017-09-22,SB1,64.5206,synthetic_demo,synthetic conceptual storage,True
2017-09-23,SB1,64.4741,synthetic_demo,synthetic conceptual storage,True
2017-09-24,SB1,64.4741,synthetic_demo,synthetic conceptual storage,True
2017-09-25,SB1,64.5053,synthetic_demo,synthetic conceptual storage,True
2017-09-26,SB1,64.7406,synthetic_demo,synthetic conceptual storage,True
2017-09-27,SB1,64.9928,synthetic_demo,synthetic conceptual storage,True
2017-09-28,SB1,64.9928,synthetic_demo,synthetic conceptual storage,True
2017-09-29,SB1,64.9928,synthetic_demo,synthetic conceptual storage,True
2017-09-30,SB1,65.2425,synthetic_demo,synthetic conceptual storage,True
2017-10-01,SB1,65.2425,synthetic_demo,synthetic conceptual storage,True
2017-10-02,SB1,65.2209,synthetic_demo,synthetic conceptual storage,True
2017-10-03,SB1,65.9714,synthetic_demo,synthetic conceptual storage,True
2017-10-04,SB1,65.9714,synthetic_demo,synthetic conceptual storage,True
2017-10-05,SB1,66.2313,synthetic_demo,synthetic conceptual storage,True
2017-10-06,SB1,66.2182,synthetic_demo,synthetic conceptual storage,True
2017-10-07,SB1,66.2182,synthetic_demo,synthetic conceptual storage,True
2017-10-08,SB1,67.3422,synthetic_demo,synthetic conceptual storage,True
2017-10-09,SB1,67.2839,synthetic_demo,synthetic conceptual storage,True
2017-10-10,SB1,67.3224,synthetic_demo,synthetic conceptual storage,True
2017-10-11,SB1,67.1524,synthetic_demo,synthetic conceptual storage,True
2017-10-12,SB1,67.2723,synthetic_demo,synthetic conceptual storage,True
2017-10-13,SB1,67.3238,synthetic_demo,synthetic conceptual storage,True
2017-10-14,SB1,67.4248,synthetic_demo,synthetic conceptual storage,True
2017-10-15,SB1,67.3726,synthetic_demo,synthetic conceptual storage,True
2017-10-16,SB1,67.3726,synthetic_demo,synthetic conceptual storage,True
2017-10-17,SB1,67.2659,synthetic_demo,synthetic conceptual storage,True
2017-10-18,SB1,67.2659,synthetic_demo,synthetic conceptual storage,True
2017-10-19,SB1,67.1394,synthetic_demo,synthetic conceptual storage,True
2017-10-20,SB1,67.375,synthetic_demo,synthetic conceptual storage,True
2017-10-21,SB1,67.657,synthetic_demo,synthetic conceptual storage,True
2017-10-22,SB1,67.9166,synthetic_demo,synthetic conceptual storage,True
2017-10-23,SB1,67.8676,synthetic_demo,synthetic conceptual storage,True
2017-10-24,SB1,67.8676,synthetic_demo,synthetic conceptual storage,True
2017-10-25,SB1,67.8676,synthetic_demo,synthetic conceptual storage,True
2017-10-26,SB1,67.8676,synthetic_demo,synthetic conceptual storage,True
2017-10-27,SB1,67.8016,synthetic_demo,synthetic conceptual storage,True
2017-10-28,SB1,67.8016,synthetic_demo,synthetic conceptual storage,True
2017-10-29,SB1,67.9058,synthetic_demo,synthetic conceptual storage,True
2017-10-30,SB1,67.862,synthetic_demo,synthetic conceptual storage,True
2017-10-31,SB1,67.862,synthetic_demo,synthetic conceptual storage,True
2017-11-01,SB1,67.9011,synthetic_demo,synthetic conceptual storage,True
2017-11-02,SB1,67.9011,synthetic_demo,synthetic conceptual storage,True
2017-11-03,SB1,67.7191,synthetic_demo,synthetic conceptual storage,True
2017-11-04,SB1,67.8235,synthetic_demo,synthetic conceptual storage,True
2017-11-05,SB1,67.6617,synthetic_demo,synthetic conceptual storage,True
2017-11-06,SB1,67.772,synthetic_demo,synthetic conceptual storage,True
2017-11-07,SB1,67.772,synthetic_demo,synthetic conceptual storage,True
2017-11-08,SB1,67.6754,synthetic_demo,synthetic conceptual storage,True
2017-11-09,SB1,68.0313,synthetic_demo,synthetic conceptual storage,True
2017-11-10,SB1,68.2206,synthetic_demo,synthetic conceptual storage,True
2017-11-11,SB1,68.2206,synthetic_demo,synthetic conceptual storage,True
2017-11-12,SB1,68.2206,synthetic_demo,synthetic conceptual storage,True
2017-11-13,SB1,68.4598,synthetic_demo,synthetic conceptual storage,True
2017-11-14,SB1,68.1931,synthetic_demo,synthetic conceptual storage,True
2017-11-15,SB1,68.516,synthetic_demo,synthetic conceptual storage,True
2017-11-16,SB1,68.516,synthetic_demo,synthetic conceptual storage,True
2017-11-17,SB1,68.516,synthetic_demo,synthetic conceptual storage,True
2017-11-18,SB1,68.516,synthetic_demo,synthetic conceptual storage,True
2017-11-19,SB1,68.516,synthetic_demo,synthetic conceptual storage,True
2017-11-20,SB1,68.516,synthetic_demo,synthetic conceptual storage,True
2017-11-21,SB1,68.516,synthetic_demo,synthetic conceptual storage,True
2017-11-22,SB1,68.516,synthetic_demo,synthetic conceptual storage,True
2017-11-23,SB1,68.516,synthetic_demo,synthetic conceptual storage,True
2017-11-24,SB1,68.7575,synthetic_demo,synthetic conceptual storage,True
2017-11-25,SB1,68.7154,synthetic_demo,synthetic conceptual storage,True
2017-11-26,SB1,68.7154,synthetic_demo,synthetic conceptual storage,True
2017-11-27,SB1,68.7154,synthetic_demo,synthetic conceptual storage,True
